pathway	description	100-A	100-P	71-A	71-P	72-A	72-P	73-A	73-P	74-A	74-P	75-A	75-P	76-A	76-P	77-A	77-P	78-A	78-P	79-A	79-P	80-A	80-P	81-A	81-P	82-A	82-P	83-A	83-P	84-A	84-P	85-A	85-P	86-A	86-P	87-A	87-P	88-A	88-P	89-A	89-P	90-A	90-P	91-A	91-P	92-A	92-P	93-A	93-P	94-A	94-P	95-A	95-P	96-A	96-P	97-A	97-P	99-A	99-P	PCR-Blank1	PCR-Blank2	Positive1	Positive2	Reagent-Blank1	Reagent-Blank2
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	24041.592953390104	40179.87689643409	23860.585413318888	20111.575400067664	26502.68987359213	20409.14497870225	13589.390212777971	30220.16391653353	27843.22593777952	20273.9197247886	23268.404689645853	28825.683112754054	95060.92306018846	76663.33817234937	35224.133783967656	24778.41641800853	42119.95443836012	38110.19631012217	38032.62289941193	48615.23441652002	40443.32681145242	43493.010029729085	41241.85716668408	46931.571161312895	21469.021633863827	29699.89696031308	17733.379937687834	22589.467586559265	10930.817684293212	32779.6820488899	18352.139106032275	22226.474023509792	0.0	17105.033549163843	28378.420889029185	90.6247943625302	22912.08109404641	32190.68581998333	6082.530537708458	17102.936501527056	13228.997959389608	10553.340097895803	10197.57566559855	9797.863755284689	301.4108710743235	20478.873826636194	28760.92853973085	26973.089354721844	10571.30712306516	26114.40185585716	25869.76182914218	25019.897600010543	7807.093169205501	18715.8819650356	13244.978779055496	36232.01941531463	288.8073891218272	27842.974656902283	26325.494846279955	28578.167813982207	15534.807149427566	10814.0230486769	28031.27115704957	8015.6396346720285
CRNFORCAT-PWY	creatinine degradation I	0.0	0.0	114.5856055181643	0.0	118.46929873944435	0.0	441.8036194257406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.421441902260318	0.0	0.0	0.0	0.0	0.0	78.84264459916093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.21682585540904	0.0	0.0	2.847573620904189	23.22502397180397	0.0	17.687156383917916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.2391029133067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936.2148834873288	0.0
DAPLYSINESYN-PWY	L-lysine biosynthesis I	17571.472475557403	35600.44731215475	14786.642549287166	15731.07383023412	16696.857062605726	13632.894935628374	10807.713338611768	24641.600417473765	24534.942231196568	17979.609916523426	16179.948618843586	20162.88673676232	96487.97851405988	77708.28877263205	35652.502086897875	22398.507018452245	42240.69600202602	34845.248061528495	32971.132797078375	44730.89670748778	32042.37608633217	44326.52966037635	37443.61814377345	47732.80236404775	14791.707314924706	22108.96983432209	16483.791099608865	20764.35518780179	5461.266002162393	29691.949361981537	13550.320235070252	19784.31924973668	0.0	13008.363821754034	25253.35395182696	62.941305664681735	16842.241551074436	26308.156428384827	6316.764589057469	14555.682631204145	9430.0243613806	8838.334898826082	7351.214216566518	7385.652217231562	285.21403363086785	18773.60448463725	17947.110662711584	20469.931688791825	8021.468550617225	17733.722349852196	21056.069630983307	22547.79593712009	6211.082962617768	17101.141405435836	6832.508888960618	28314.735483827662	145.57029108154748	24513.951524312084	22051.71789437137	28381.68458739241	20276.315847017704	14388.034954053595	23699.76530975439	7858.188106958688
DARABCATK12-PWY	D-arabinose degradation I	1728.2328637129033	5974.487089562961	2986.690089084906	1998.004197956521	1117.1024942002905	1802.2681769516937	2375.898372475417	5399.167724555196	7355.059938296652	3929.407585432422	2124.784176307785	2174.069810258087	59.92099275192564	313.73611144765414	129.56145569998245	398.1364055147623	105.03572014811624	912.8651440743504	1196.5200189369275	5388.074581523921	3634.82896721982	120.43738144629374	594.8317276775393	38.416026382334046	978.1500931428636	2064.505559033755	3461.805129495592	5730.137889952957	1013.1964058447126	6916.0426348770125	3949.779245102941	2653.114947345958	0.0	1195.3088389832951	4724.11946470721	0.0	1725.2718895433427	4900.177054792712	3209.539482661532	3274.341168554937	1549.311542203248	1598.7125738929076	583.0877343097347	704.0587394293352	122.95371397628357	3926.929369556098	1049.8745397074028	2348.122763280533	2994.2235784241125	1300.646561143163	1826.2167999583348	952.0421483927216	814.3644023058838	3221.559940123453	911.7167688074746	2530.411369580412	4.116449828017777	5019.474043167598	9483.7958004376	5644.833870647083	1153.6986999079834	804.2967191421184	11123.627417924516	5553.24915627953
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	2535.8849653483444	16954.866684067147	1305.9932847301268	4400.009514513748	1500.428267475138	636.2327963310508	3187.7533769899064	10295.540851123043	6229.68911916516	3969.850641995293	3862.293081011257	4227.232730254983	107.04512823276669	1197.1856638108236	16.961263936287125	3193.7842468952776	378.918882038896	4444.722428921508	870.3258902914939	12314.891644233836	1421.5314925948935	477.9210861209132	2076.912263245807	311.7950512794823	2244.8460433322143	6746.555009145834	1789.4297093615546	6141.263953953966	610.9602075412545	11357.847995515407	1116.3437305584523	6032.313450311164	0.0	2484.285667681825	5956.728665759808	15.238095238095235	5264.697441144562	8558.304824242305	135.3853383453325	5200.873855173531	2412.5389256574144	3311.0578947288627	1908.5399651413045	1688.5763224129005	91.88754847709124	5412.784733275987	2711.091222116451	5396.494041070956	581.6047346331565	1983.903391736384	10017.92482310053	14743.900195693122	1857.1751414708276	9889.170210657032	489.76304075922513	9891.354622828308	33.94125226059679	9985.627445433423	4131.5298424125085	6564.760250651385	11.99388706226516	0.0	3930.22746243931	210.86984172099548
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	20761.70730537627	34048.80744472276	13056.81469114423	15611.943489126235	13936.48083891168	11602.664051900483	9729.026424391684	25667.23906018309	22861.13645327087	15142.050922255878	18222.319489533107	21930.918919552994	8824.234001454832	17518.104942210968	7026.905398452885	20346.49744262449	12487.981731709708	31006.798545344784	31010.863704891686	41672.38329686839	34524.9660820201	14210.069621807495	33379.089695361065	8381.836838461508	16066.354551997132	24028.244982112235	12906.603883471264	19369.76021412749	6792.314128512442	27161.761209383367	15322.50333120756	19097.703851131704	0.0	12869.00621174438	24201.05632022048	53.21917808219176	16922.154303137537	24863.94958932462	5449.443205349667	13736.732565901915	9629.242109386156	9303.372869261157	8058.238962201179	7785.033858296806	217.78702261105352	16148.821978751346	20472.85925210777	20775.80123971659	6590.457544342759	17168.02484592662	23639.89892741917	25695.035179812847	6711.998335907692	17374.66903269008	6136.69572921561	29336.106382381484	176.40459118179726	22744.500124583883	19806.4425999352	13667.295296041935	17988.08430118046	12785.754940023053	20850.55381949175	6578.641310035488
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	7.457021643601972	3.69322675372008	409.2534413197265	3.5519032279271583	65.0814252144926	35.41244800071733	237.90982766998465	0.0	5352.705598972319	1502.6060200114628	925.96333761676	10.753721868483565	23.23950742443056	3.392386057476425	0.0	0.0	21.417148371233488	0.0	18.48857256724789	54.64713126626746	0.0	12.463302748507555	0.0	36.99866525500224	427.0030036149196	3.89551184153541	1765.021529792144	5466.892380488411	0.0	0.0	7.483428880598094	445.4471412767692	0.0	118.66137571938836	3035.551671198139	0.0	451.15556036440177	229.3763284183865	372.9561044208883	113.46930537622954	10.919147610144302	3.201442956996342	4.410597723719721	64.39053671105087	58.74283816324835	465.481871608996	180.1689251184393	400.99018403325374	1673.0353490263017	125.65407128465397	4.253019707565162	5.273867683514987	283.45263536750787	10.526949594122526	83.37276369855437	132.11932276359076	0.0	0.0	4835.414574408167	56.42446684905432	685.9472828322743	410.125425206229	6316.285002046334	11.102235622414142
DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis	21008.757199844807	34334.208095423666	24165.81602067552	16311.030978848392	23711.591527161203	17938.262199356766	12183.456827512322	25682.38084144813	30744.33382894999	17885.510101543212	23088.870063931998	24141.374589022555	1090.265947637757	2664.0960447734988	1013.4884485226564	9238.903415248264	1679.4226397787197	13096.58791420046	12059.723977114578	22441.8211255134	20247.936276830136	1084.4086369785937	13585.66899821546	889.146743737303	20048.322023711356	24492.24700156956	17394.8650913246	23553.198995232004	9585.10382583341	28022.041664952016	17414.622851536667	20861.44872608225	0.0	13789.233039379158	25439.09082549696	79.24764890282133	18695.23061754064	25351.202866193515	5384.650590707206	14689.322613647277	11573.769805946817	8330.541335220301	9300.387196148926	7979.101523400971	270.493766880222	18857.08274906264	22198.551110094773	20241.664884775648	11450.988991205646	19413.926549190743	22018.72832402214	19577.125894243552	7374.073215069829	16560.59441103092	11334.21823815603	29534.80206017803	277.5537614466814	24570.01293280293	23861.44105432159	28812.551175349377	12656.661274708576	8591.626906489948	25342.4897475504	6392.826283145466
ECASYN-PWY	enterobacterial common antigen biosynthesis	1014.2739774145184	3.3383809062715373	282.46825101654764	8.368821368026468	46.87497095027842	20.72311600353901	212.91398085036585	9.476813841872442	4597.821378532191	1637.874022785853	460.1995927226485	15.440656290081034	35.52502223425397	6.589618053678501	3.0543169840379982	3.361492825099095	26.481854064310017	16.30568827577369	7.638558935412641	141.87578913178777	1.521349640111579	19.24622328236197	2.1406330305190204	12.010874255640845	651.5613646785658	6.418687922717366	863.9878629945104	2513.776591430992	0.0	32.864374489897415	2146.0947037074466	463.1352060242484	0.0	138.3329966446182	1884.344382053427	0.0	270.27348874997426	272.90118091945345	3369.640069222574	1411.710524069317	6.409850759748461	4.8550261087182	29.74658813939225	42.21376532113728	59.30546157767508	490.5571866446778	144.51325518493977	489.1713536806908	1674.703289503132	283.163786439384	0.0	10.66438075531803	193.13330017352	4.1348009100675736	266.38803727086344	82.42906652996152	3.878516622625484	0.0	2362.6096834873483	5627.138016161564	1820.199241130911	1266.6414918286623	3355.693398091099	5609.058053298322
FAO-PWY	fatty acid &beta;-oxidation I (generic)	3640.515833223368	756.6463283158301	2903.3914679258896	129.65653017002052	1069.967527668551	2813.84997059049	1353.046984079222	455.1291070060853	22184.79589734999	5601.895033722951	5067.512669557594	426.7619865822053	435.3003793105351	945.8803806717252	437.9509088402106	788.7880459599072	627.7086566906097	301.98736828282813	2829.685523680597	2980.987517773609	6443.875040694002	607.2958149047525	11.995041902896752	950.0201068681388	7209.508932426255	685.0963872949877	7142.833057751147	17849.299075251194	7.393419475617617	200.27663382352108	7704.973382970382	2664.3327209108256	0.0	914.8882156299918	14555.751964577112	0.0	2057.116170745195	1110.2750772278998	7133.416216413508	2310.039542261788	981.4743076683236	377.105941941402	150.63195262469227	339.3133437378744	223.1951164450735	2551.389149401926	997.6782413761842	2326.144507600485	5123.825052490031	929.704870890886	353.2983207166432	63.862318634662834	1155.9891534118185	124.85838831214262	979.587152302175	1111.1306399908149	5.786684262619598	0.0	21622.384145655284	39045.75724198667	10423.127339203958	6282.878992216868	26617.99362810613	12529.88577432046
FERMENTATION-PWY	mixed acid fermentation	22785.943419432908	37236.85882474671	18067.960479303685	16637.19076813377	20227.333304567044	14341.39354226356	11764.778056511544	28190.446977389078	24491.102360093915	17019.764074146697	20065.198557022275	24370.678868112656	93692.6804780798	74795.0702942711	34657.97824929316	21794.627464513927	41333.04867813339	33537.39928220342	36255.40603467205	40634.412199485705	35882.034055192664	42426.24627917085	36257.93626312912	46208.8594148661	17866.535965660438	26388.41411214104	14118.90430986682	17919.73098537295	8602.196372508179	28157.861841345028	18176.80727511077	18671.409873714438	0.0	13631.020265162077	26628.314193283582	43.194985918219245	20063.173709022827	26473.996953662485	7955.786149826093	14630.240028265016	11140.742446476565	10083.171639947184	8847.313743318851	8321.209549372661	265.6054287410047	17258.504993033865	17860.073404514063	20765.750956962514	10026.553158685305	18449.40591537001	25830.001018347524	28933.538554703293	6926.183181596862	19253.55354877393	10379.585853461112	30158.62631052768	250.4947948797912	25852.136202740312	16584.162300348577	27200.97966887639	15800.678882411585	11688.449706629788	19036.227749254653	11798.228223344278
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	25107.12445632387	38280.75641835966	24369.829436102194	19669.120699466384	25277.178906225257	20217.720963529035	11669.801979351983	28517.973919334385	28072.388734227345	20378.542685417688	22971.45376035672	27121.345361477684	87431.68896077179	70457.9809917034	32488.805276245337	22769.8041399266	38879.77364572311	35686.35256989874	36484.62175704501	45454.75659049104	38695.081118695736	39973.738921215365	38498.883160203535	43151.55385564119	22980.80186396727	27654.9953859962	16625.212325501496	21919.7235689705	9955.137156864776	32264.159818099262	19236.241068106425	23139.833865143	0.0	14874.767295221349	27498.551834513917	91.0535143759778	22382.86474584676	31291.810763766654	5747.721720485834	16631.900648517953	12049.087357368911	10465.082074238711	10003.981852463758	9205.895204615785	240.6725756418517	20948.43750660749	29827.884209334123	26237.108864945832	9815.831222945371	25799.719958397785	25593.59068850981	23718.710783194096	7842.148795940577	17982.113264556036	14184.98934795082	35148.36493843714	289.1089261089643	27210.32777941625	25298.444211148	27259.08693505053	18340.76187397085	13066.269038427386	27155.76673220789	6934.917484602507
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	2381.432319157353	732.5510449441668	2284.697982033579	1981.747469179408	1554.2725834556236	2573.601556802871	978.8805711476734	1693.4046643178488	4681.692674099073	3635.092798398236	1802.4547063072907	2692.478068707498	94.07515198823656	374.1383946612633	11.851334807096132	588.7497346905413	90.71641653040514	870.7831942597085	1016.696457326442	610.2411849409544	3109.3575061974293	180.83324694900907	790.6709575644302	58.99758526188696	1134.2711140943902	1482.5643554877122	1537.2529031802708	2840.874805432487	366.0768484898407	184.12897370413936	2201.8655302850066	1775.1174780488518	0.0	1300.048012912219	3414.199800863806	0.0	1068.4115500475757	2490.010355239621	3313.487668965641	1677.0145814808338	1370.3225166613968	635.9047621094961	585.5261763320902	665.3801800866265	86.10678315166142	2189.1065729277643	694.5410423819094	1126.9826054586254	2718.042643436266	772.635642775705	1922.5577095952808	324.2652690844353	827.8721348227504	471.8412441513091	853.3438300863938	1300.4873998560215	6.458481950283275	768.2230772045035	3402.1897961262803	4235.059857682032	2082.2470728653925	1444.063340191963	5630.573205361406	5554.776666399936
FUCCAT-PWY	fucose degradation	2088.4110388512727	5094.152079240181	2986.690089084906	1754.0362346100587	4660.940136774763	2099.378675145808	2402.2152075211648	6356.231591917855	4530.125013050614	5546.982567624549	2874.9368957634047	3396.035653613622	91.61751490547132	574.4895242755126	129.56145569998245	514.4362220740767	102.2232952547412	1255.2008208187417	1196.520018936928	5225.543882981431	3634.82896721982	85.64280956356735	867.785374548359	27.372864320632434	1062.8188794338944	1998.4879635055447	1179.8686237873212	2653.080163977229	1042.854337800882	10440.86678459065	2290.3447132144347	2941.2050500357245	0.0	2026.6688870769103	3080.220230967196	0.0	1720.7971914065397	4363.486593195727	3217.7023287066404	3208.671383639893	1797.6741370342554	1441.6181709691605	595.8072955259355	812.2004593241219	106.4898622318569	8117.188986715276	838.9948456479542	1745.0965050069635	2884.0573126300687	1750.7978179285078	5153.159575228174	5939.935966054028	851.609920851508	2791.3992336113206	1024.8262975148912	2086.921574505179	48.54860828089853	8407.736040504253	2818.410075200465	4340.036509062062	1247.4570111575138	860.5404513275981	4696.91333977013	5552.0
GALACTARDEG-PWY	D-galactarate degradation I	1995.6793156908557	94.77164789261836	2755.853107302619	2034.5171350155204	527.5347613697472	2164.552765221248	1461.0324043934734	21.2913425570439	9404.47105684586	3493.2639080774966	4129.931276036224	1660.7692956004298	54.074177001578754	52.84464755167404	50.68744688952228	157.4423200265312	118.08220418555456	47.13444430190128	304.9060855745511	471.2278813168409	1016.9976877240568	62.46954608218068	151.71224417487994	224.6845718471174	3782.87420705191	436.3729408592993	4727.373561327113	7705.318199187767	100.43594008925596	77.99308478095104	6710.175961704308	1809.570705300357	0.0	427.0213701989892	10834.45383491762	0.0	1871.089082259372	1001.0740737266772	4553.866982664754	2558.287560750492	216.8598726841805	62.51663412862568	151.14005814170284	142.0142091861365	149.7241263615949	3457.8152304409205	1174.90331055444	2489.808934843901	4610.109831786395	563.8304046359491	945.38544439367	142.42805538563763	1339.3795979275712	94.57699284378036	561.0678545290838	515.3567296412959	7.62139133703682	94.98597730106326	15596.754536669889	25356.268914990196	4430.079406077452	2490.8729132574576	20579.85860739136	7851.2633273985475
GALACTITOLCAT-PWY	galactitol degradation	4050.730067316918	6287.709305671954	1227.4150305975086	3188.920567660418	4660.760151244384	2387.9444625333117	4696.847379942109	7320.715745659271	6059.289811353741	4044.953455183039	2442.366743675743	5258.245713638192	97300.67360495556	76837.3654199312	35402.417485286605	17029.02922789321	41866.484335666384	28606.954447366898	26464.138835365604	30574.16731140789	20171.840730841173	42549.33509924021	32777.082721423976	47200.684495909656	2369.9637553938064	6809.497864806411	10356.595209635958	4247.627776531112	311.70958859825873	8752.10952384888	4390.703284587761	4198.963252279908	0.0	4251.3268422775645	2909.2939405890697	0.0	7726.935158914036	5230.127759184502	4072.135179781267	5065.847787890246	1080.2723787398847	3231.369145619461	521.3418017836296	1534.221350679967	64.57333333333334	8071.978480611444	803.5523707340534	3501.180534308293	2560.520603669906	2569.2069169639635	4787.731921780238	1936.119164672604	1590.1798748567028	5352.456051841035	1399.056159277355	2864.7926763109267	42.47325745422216	9805.261937394289	2273.9894141407767	5849.445722974364	3329.279086977523	2035.3142099059687	3134.645280652496	7459.0972510972515
